"","Tx","ty","Model","ParamSensitivity","ParamSpecificity","p_ty","dp_ty","FI_Tx"
"321",64,0,"Group-level",1,1,0,NA,0.00083187617252516
"322",64,1,"Group-level",1,1,0,NA,0.00083187617252516
"323",64,2,"Group-level",1,1,0.000961412368217769,-0.000235690551346291,0.00083187617252516
"324",64,3,"Group-level",1,1,0.058151284791648,-0.00649704040163603,0.00083187617252516
"325",64,4,"Group-level",1,1,0.940882552745123,0.00673462144257479,0.00083187617252516
"326",65,0,"Group-level",1,1,0,NA,0.000782405433428464
"327",65,1,"Group-level",1,1,0,NA,0.000782405433428464
"328",65,2,"Group-level",1,1,0.000749346730321792,-0.000189834704608835,0.000782405433428464
"329",65,3,"Group-level",1,1,0.0519036781188471,-0.00600106733155352,0.000782405433428464
"330",65,4,"Group-level",1,1,0.947343806610861,0.00619220733866359,0.000782405433428464
"331",66,0,"Group-level",1,1,0,NA,0.000734671552500141
"332",66,1,"Group-level",1,1,0,NA,0.000734671552500141
"333",66,2,"Group-level",1,1,0.000579152799973699,-0.000151753511426798,0.000734671552500141
"334",66,3,"Group-level",1,1,0.0461431084436234,-0.00552320955972147,0.000734671552500141
"335",66,4,"Group-level",1,1,0.95327565553873,0.00567585247013938,0.000734671552500141
"336",67,0,"Group-level",1,1,0,NA,0.000688643250200234
"337",67,1,"Group-level",1,1,0,NA,0.000688643250200234
"338",67,2,"Group-level",1,1,0.000443616228246311,-0.000120346718003764,0.000688643250200234
"339",67,3,"Group-level",1,1,0.0408507786973079,-0.00506478366556971,0.000688643250200234
"340",67,4,"Group-level",1,1,0.958704256532098,0.0051857278452711,0.000688643250200234
"341",68,0,"Group-level",1,1,0,NA,0.000644290051756974
"342",68,1,"Group-level",1,1,0,NA,0.000644290051756974
"343",68,2,"Group-level",1,1,0.000336562963965225,-9.46328484948575e-05,0.000644290051756974
"344",68,3,"Group-level",1,1,0.0360067124863008,-0.004626835341108,0.000644290051756974
"345",68,4,"Group-level",1,1,0.963655866071164,0.00472186344759816,0.000644290051756974
"346",69,0,"Group-level",1,1,0,NA,0.000601582579023503
"347",69,1,"Group-level",1,1,0,NA,0.000601582579023503
"348",69,2,"Group-level",1,1,0.000252743984957185,-7.37420877008975e-05,0.000601582579023503
"349",69,3,"Group-level",1,1,0.0315900141665055,-0.00421016095808698,0.000601582579023503
"350",69,4,"Group-level",1,1,0.968156705131951,0.0042841602506094,0.000601582579023503
"351",70,0,"Group-level",1,1,0,NA,0.000560492774016613
"352",70,1,"Group-level",1,1,0,NA,0.000560492774016613
"353",70,2,"Group-level",1,1,0.000187727405592413,-5.6908682400118e-05,0.000560492774016613
"354",70,3,"Group-level",1,1,0.0275791075604931,-0.00381532868309564,0.000560492774016613
"355",70,4,"Group-level",1,1,0.972232835992146,0.00387240176763662,0.000560492774016613
"356",71,0,"Group-level",1,1,0,NA,0.000520994063043332
"357",71,1,"Group-level",1,1,0,NA,0.000520994063043332
"358",71,2,"Group-level",1,1,0.000137798337587773,-4.34630647518944e-05,0.000520994063043332
"359",71,3,"Group-level",1,1,0.0239519538605848,-0.00344269896398643,0.000520994063043332
"360",71,4,"Group-level",1,1,0.975910050333546,0.00348626508793709,0.000520994063043332
"361",72,0,"Group-level",1,1,0,NA,0.000483061469735414
"362",72,1,"Group-level",1,1,0,NA,0.000483061469735414
"363",72,2,"Group-level",1,1,9.98666932287957e-05,-3.28238704015148e-05,0.000483061469735414
"364",72,3,"Group-level",1,1,0.020686249421219,-0.00309244424334644,0.000483061469735414
"365",72,4,"Group-level",1,1,0.979213768107418,0.00312533136096924,0.000483061469735414
"366",73,0,"Group-level",1,1,0,NA,0.000446671684665595
"367",73,1,"Group-level",1,1,0,NA,0.000446671684665595
"368",73,2,"Group-level",1,1,7.13829618190921e-05,-2.44899958070829e-05,0.000446671684665595
"369",73,3,"Group-level",1,1,0.0177596042733953,-0.00276456778397667,0.000446671684665595
"370",73,4,"Group-level",1,1,0.982168946596165,0.00278909570080341,0.000446671684665595
"371",74,0,"Group-level",1,1,0,NA,0.000411803098539394
"372",74,1,"Group-level",1,1,0,NA,0.000411803098539394
"373",74,2,"Group-level",1,1,5.02618585839308e-05,-1.8032813869832e-05,0.000411803098539394
"374",74,3,"Group-level",1,1,0.0151497022956528,-0.002458921517617,0.000411803098539394
"375",74,4,"Group-level",1,1,0.984799999081113,0.00247697649150851,0.000411803098539394
"376",75,0,"Group-level",1,1,0,NA,0.000378435805262797
"377",75,1,"Group-level",1,1,0,NA,0.000378435805262797
"378",75,2,"Group-level",1,1,3.48136378060165e-05,-1.30886441101962e-05,0.000378435805262797
"379",75,3,"Group-level",1,1,0.0128344440528098,-0.00217522285159153,0.000378435805262797
"380",75,4,"Group-level",1,1,0.987130722511212,0.00218832408226373,0.000378435805262797
"381",76,0,"Group-level",1,1,0,NA,0.00034655158050036
"382",76,1,"Group-level",1,1,0,NA,0.00034655158050036
"383",76,2,"Group-level",1,1,2.36827761019509e-05,-9.35155329371334e-06,0.00034655158050036
"384",76,3,"Group-level",1,1,0.0107920733684575,-0.00191307038882611,0.00034655158050036
"385",76,4,"Group-level",1,1,0.989184233559663,0.00192242886794697,0.00034655158050036
"386",77,0,"Group-level",1,1,0,NA,0.000316133840671324
"387",77,1,"Group-level",1,1,0,NA,0.000316133840671324
"388",77,2,"Group-level",1,1,1.57936650170595e-05,-6.56654444880875e-06,0.000316133840671324
"389",77,3,"Group-level",1,1,0.00900128873241566,-0.00167195853495484,0.000316133840671324
"390",77,4,"Group-level",1,1,0.990982912454405,0.00167852875709032,0.000316133840671324
"391",78,0,"Group-level",1,1,0,NA,0.000287167586693843
"392",78,1,"Group-level",1,1,0,NA,0.000287167586693843
"393",78,2,"Group-level",1,1,1.03029022181188e-05,-4.52317649026495e-06,0.000287167586693843
"394",78,3,"Group-level",1,1,0.00744134066243648,-0.00145129098216143,0.000287167586693843
"395",78,4,"Group-level",1,1,0.992548353973086,0.00145581603443217,0.000287167586693843
"396",79,0,"Group-level",1,1,0,NA,0.000258221114501768
"397",79,1,"Group-level",1,1,0,NA,0.000258221114501768
"398",79,2,"Group-level",1,1,0,NA,0.000258221114501768
"399",79,3,"Group-level",1,1,0.00609211614279991,-0.00125039307320288,0.000258221114501768
"400",79,4,"Group-level",1,1,0.99390132500262,0.00125344362992706,0.000258221114501768
"401",80,0,"Group-level",1,1,0,NA,0.00023254464007867
"402",80,1,"Group-level",1,1,0,NA,0.00023254464007867
"403",80,2,"Group-level",1,1,0,NA,0.00023254464007867
"404",80,3,"Group-level",1,1,0.00493421125287283,-0.00106852306087995,0.00023254464007867
"405",80,4,"Group-level",1,1,0.995061728077439,0.00107053081002268,0.00023254464007867
"406",81,0,"Group-level",1,1,0,NA,0.000208171420796307
"407",81,1,"Group-level",1,1,0,NA,0.000208171420796307
"408",81,2,"Group-level",1,1,0,NA,0.000208171420796307
"409",81,3,"Group-level",1,1,0.00394899307830065,-0.000904882288266698,0.000208171420796307
"410",81,4,"Group-level",1,1,0.996048570328013,0.000906168310375426,0.000208171420796307
"411",82,0,"Group-level",1,1,0,NA,0.000185116870462645
"412",82,1,"Group-level",1,1,0,NA,0.000185116870462645
"413",82,2,"Group-level",1,1,0,NA,0.000185116870462645
"414",82,3,"Group-level",1,1,0.00311865196784177,-0.000758624323452387,0.000185116870462645
"415",82,4,"Group-level",1,1,0.996879937291866,0.000759422931995703,0.000185116870462645
"416",83,0,"Group-level",1,1,0,NA,0.000163393252554803
"417",83,1,"Group-level",1,1,0,NA,0.000163393252554803
"418",83,2,"Group-level",1,1,0,NA,0.000163393252554803
"419",83,3,"Group-level",1,1,0.0024262451614772,-0.000628863089555913,0.000163393252554803
"420",83,4,"Group-level",1,1,0.997572971062498,0.000629341625152469,0.000163393252554803
"421",84,0,"Group-level",1,1,0,NA,0.000143010114403522
"422",84,1,"Group-level",1,1,0,NA,0.000143010114403522
"423",84,2,"Group-level",1,1,0,NA,0.000143010114403522
"424",84,3,"Group-level",1,1,0.00185573277169962,-0.000514680036518689,0.000143010114403522
"425",84,4,"Group-level",1,1,0.998143852276963,0.000514955087284336,0.000143010114403522
"426",85,0,"Group-level",1,1,0,NA,0.00012397469644336
"427",85,1,"Group-level",1,1,0,NA,0.00012397469644336
"428",85,2,"Group-level",1,1,0,NA,0.00012397469644336
"429",85,3,"Group-level",1,1,0.00139200705097814,-0.000415130405821099,0.00012397469644336
"430",85,4,"Group-level",1,1,0.998607785469888,0.000415280902712468,0.00012397469644336
"431",86,0,"Group-level",1,1,0,NA,0.000106292314782944
"432",86,1,"Group-level",1,1,0,NA,0.000106292314782944
"433",86,2,"Group-level",1,1,0,NA,0.000106292314782944
"434",86,3,"Group-level",1,1,0.00102091582533133,-0.000329248642948495,0.000106292314782944
"435",86,4,"Group-level",1,1,0.998978987350149,0.000329326253177557,0.000106292314782944
"436",87,0,"Group-level",1,1,0,NA,8.99667162765631e-05
"437",87,1,"Group-level",1,1,0,NA,8.99667162765631e-05
"438",87,2,"Group-level",1,1,0,NA,8.99667162765631e-05
"439",87,3,"Group-level",1,1,0.000729280917621515,-0.000256053015297987,8.99667162765631e-05
"440",87,4,"Group-level",1,1,0.999270677585958,0.000256090229178643,8.99667162765631e-05
"441",88,0,"Group-level",1,1,0,NA,7.50004065919409e-05
"442",88,1,"Group-level",1,1,0,NA,7.50004065919409e-05
"443",88,2,"Group-level",1,1,0,NA,7.50004065919409e-05
"444",88,3,"Group-level",1,1,0.000504912325351092,-0.000194549495394929,7.50004065919409e-05
"445",88,4,"Group-level",1,1,0.999495071714457,0.000194565772817637,7.50004065919409e-05
"446",89,0,"Group-level",1,1,0,NA,6.13949540819166e-05
"447",89,1,"Group-level",1,1,0,NA,6.13949540819166e-05
"448",89,2,"Group-level",1,1,0,NA,6.13949540819166e-05
"449",89,3,"Group-level",1,1,0.000336618857026389,-0.000143734970896644,6.13949540819166e-05
"450",89,4,"Group-level",1,1,0.999663375822907,0.000143741283389866,6.13949540819166e-05
"451",90,0,"Group-level",1,1,0,NA,4.91512771891965e-05
"452",90,1,"Group-level",1,1,0,NA,4.91512771891965e-05
"453",90,2,"Group-level",1,1,0,NA,4.91512771891965e-05
"454",90,3,"Group-level",1,1,0.00021421586906528,-0.000102599844016681,4.91512771891965e-05
"455",90,4,"Group-level",1,1,0.999785782680008,0.000102601917345685,4.91512771891965e-05
"456",91,0,"Group-level",1,1,0,NA,3.82699352330637e-05
"457",91,1,"Group-level",1,1,0,NA,3.82699352330637e-05
"458",91,2,"Group-level",1,1,0,NA,3.82699352330637e-05
"459",91,3,"Group-level",1,1,0.000128530682180976,-7.01300837616382e-05,3.82699352330637e-05
"460",91,4,"Group-level",1,1,0.999871469027634,7.01306145016204e-05,3.82699352330637e-05
"461",92,0,"Group-level",1,1,0,NA,2.87514769640577e-05
"462",92,1,"Group-level",1,1,0,NA,2.87514769640577e-05
"463",92,2,"Group-level",1,1,0,NA,2.87514769640577e-05
"464",92,3,"Group-level",1,1,7.14061924876113e-05,-4.53087949357122e-05,2.87514769640577e-05
"465",92,4,"Group-level",1,1,0.99992859377527,4.5308882567113e-05,2.87514769640577e-05
"466",93,0,"Group-level",1,1,0,NA,2.0597028223745e-05
"467",93,1,"Group-level",1,1,0,NA,2.0597028223745e-05
"468",93,2,"Group-level",1,1,0,NA,2.0597028223745e-05
"469",93,3,"Group-level",1,1,3.57031284866358e-05,-2.71173761600877e-05,2.0597028223745e-05
"470",93,4,"Group-level",1,1,0.999964296871513,2.71173761600877e-05,2.0597028223745e-05
"471",94,0,"Group-level",1,1,0,NA,1.3809671360425e-05
"472",94,1,"Group-level",1,1,0,NA,1.3809671360425e-05
"473",94,2,"Group-level",1,1,0,NA,1.3809671360425e-05
"474",94,3,"Group-level",1,1,1.53013407799862e-05,-1.45362737409868e-05,1.3809671360425e-05
"475",94,4,"Group-level",1,1,0.99998469865922,1.45362737409868e-05,1.3809671360425e-05
"476",95,0,"Group-level",1,1,0,NA,4.28447517028567e-11
"477",95,1,"Group-level",1,1,0,NA,4.28447517028567e-11
"478",95,2,"Group-level",1,1,0,NA,4.28447517028567e-11
"479",95,3,"Group-level",1,1,0,NA,4.28447517028567e-11
"480",95,4,"Group-level",1,1,0.999994899553073,6.54557355588298e-06,4.28447517028567e-11
"481",96,0,"Group-level",1,1,0,NA,4.51642107446172e-12
"482",96,1,"Group-level",1,1,0,NA,4.51642107446172e-12
"483",96,2,"Group-level",1,1,0,NA,4.51642107446172e-12
"484",96,3,"Group-level",1,1,0,NA,4.51642107446172e-12
"485",96,4,"Group-level",1,1,0.999998979910615,2.12518621944255e-06,4.51642107446172e-12
"486",97,0,"Group-level",1,1,0,NA,0
"487",97,1,"Group-level",1,1,0,NA,0
"488",97,2,"Group-level",1,1,0,NA,0
"489",97,3,"Group-level",1,1,0,NA,0
"490",97,4,"Group-level",1,1,1,0,0
"491",98,0,"Group-level",1,1,0,NA,0
"492",98,1,"Group-level",1,1,0,NA,0
"493",98,2,"Group-level",1,1,0,NA,0
"494",98,3,"Group-level",1,1,0,NA,0
"495",98,4,"Group-level",1,1,1,0,0
"496",99,0,"Group-level",1,1,0,NA,0
"497",99,1,"Group-level",1,1,0,NA,0
"498",99,2,"Group-level",1,1,0,NA,0
"499",99,3,"Group-level",1,1,0,NA,0
"500",99,4,"Group-level",1,1,1,0,0
"501",100,0,"Group-level",1,1,0,NA,0
"502",100,1,"Group-level",1,1,0,NA,0
"503",100,2,"Group-level",1,1,0,NA,0
"504",100,3,"Group-level",1,1,0,NA,0
"505",100,4,"Group-level",1,1,1,0,0
"506",0,0,"Group-level",0.7,1,1,-0.118989571711784,0.0141585181761537
"507",0,1,"Group-level",0.7,1,0,NA,0.0141585181761537
"508",0,2,"Group-level",0.7,1,0,NA,0.0141585181761537
"509",0,3,"Group-level",0.7,1,0,NA,0.0141585181761537
"510",0,4,"Group-level",0.7,1,0,NA,0.0141585181761537
"511",1,0,"Group-level",0.7,1,0.88800000000001,-0.105289007376963,0.102098415270456
"512",1,1,"Group-level",0.7,1,0.112000000000057,0.10018391410328,0.102098415270456
"513",1,2,"Group-level",0.7,1,0,NA,0.102098415270456
"514",1,3,"Group-level",0.7,1,0,NA,0.102098415270456
"515",1,4,"Group-level",0.7,1,0,NA,0.102098415270456
"516",2,0,"Group-level",0.7,1,0.788896969696979,-0.0931642139502651,0.0612642597643813
"517",2,1,"Group-level",0.7,1,0.201600000000104,0.0795889644661327,0.0612642597643813
"518",2,2,"Group-level",0.7,1,0.00950303030291355,0.0133809886234142,0.0612642597643813
"519",2,3,"Group-level",0.7,1,0,NA,0.0612642597643813
"520",2,4,"Group-level",0.7,1,0,NA,0.0612642597643813
"521",3,0,"Group-level",0.7,1,0.701205887445932,-0.0824371234262774,0.0398744802450082
"522",3,1,"Group-level",0.7,1,0.27224380952391,0.0621937086202394,0.0398744802450082
"523",3,2,"Group-level",0.7,1,0.0260072727271523,0.0192861755942177,0.0398744802450082
"524",3,3,"Group-level",0.7,1,0.000543030302910363,0.0009530595294584,0.0398744802450082
"525",3,4,"Group-level",0.7,1,0,NA,0.0398744802450082
"526",4,0,"Group-level",0.7,1,0.623609873343173,-0.0729491624096173,0.0290226684992868
"527",4,1,"Group-level",0.7,1,0.326907549962122,0.0475606692051457,0.0290226684992868
"528",4,2,"Group-level",0.7,1,0.0474582492969926,0.0233379254759911,0.0290226684992868
"529",4,3,"Group-level",0.7,1,0.0020086522961047,0.00201892228004788,0.0290226684992868
"530",4,4,"Group-level",0.7,1,1.56751016082701e-05,3.16454484326489e-05,0.0290226684992868
"531",5,0,"Group-level",0.7,1,0.554941732494297,-0.0645592115639365,0.0225993866936067
"532",5,1,"Group-level",0.7,1,0.368157736421636,0.0353070042493698,0.0225993866936067
"533",5,2,"Group-level",0.7,1,0.0721831302718123,0.0258879173374122,0.0225993866936067
"534",5,3,"Group-level",0.7,1,0.00464392377375678,0.00327473946446612,0.0225993866936067
"535",5,4,"Group-level",0.7,1,7.34770384975825e-05,8.95505126883994e-05,0.0225993866936067
"536",6,0,"Group-level",0.7,1,0.494167436491885,-0.0571417665259063,0.0183475293364166
"537",6,1,"Group-level",0.7,1,0.398202711652662,0.0250982207391606,0.0183475293364166
"538",6,2,"Group-level",0.7,1,0.0988334257387147,0.027234389490405,0.0183475293364166
"539",6,3,"Group-level",0.7,1,0.00858978805947919,0.00462621010935854,0.0183475293364166
"540",6,4,"Group-level",0.7,1,0.000206638057258512,0.000182946186982252,0.0183475293364166
"541",7,0,"Group-level",0.7,1,0.440371351016111,-0.0505852817971728,0.015321359216266
"542",7,1,"Group-level",0.7,1,0.418938131637971,0.0166425531920987,0.015321359216266
"543",7,2,"Group-level",0.7,1,0.126335113068313,0.0276291339798706,0.015321359216266
"544",7,3,"Group-level",0.7,1,0.0139034519236523,0.00599957864135331,0.015321359216266
"545",7,4,"Group-level",0.7,1,0.000451952353953455,0.000314015983850183,0.015321359216266
"546",8,0,"Group-level",0.7,1,0.392743035172933,-0.0447906806776485,0.0130560335933977
"547",8,1,"Group-level",0.7,1,0.43198713528334,0.00968594306763182,0.0130560335933977
"548",8,2,"Group-level",0.7,1,0.153845347779487,0.0272836833647577,0.0130560335933977
"549",8,3,"Group-level",0.7,1,0.02057725743086,0.00733836282643247,0.0130560335933977
"550",8,4,"Group-level",0.7,1,0.000847224333380581,0.000482691418826453,0.0130560335933977
"551",9,0,"Group-level",0.7,1,0.350565454394715,-0.0396700157375132,0.0112958043611659
"552",9,1,"Group-level",0.7,1,0.438735769303822,0.00400756042695119,0.0112958043611659
"553",9,2,"Group-level",0.7,1,0.180714992136994,0.0263747725537065,0.0112958043611659
"554",9,3,"Group-level",0.7,1,0.0285544984832149,0.00860050700702984,0.0112958043611659
"555",9,4,"Group-level",0.7,1,0.00142928568125278,0.00068717574982563,0.0112958043611659
"556",10,0,"Group-level",0.7,1,0.313204463558906,-0.0351452656502935,0.00988819679715779
"557",10,1,"Group-level",0.7,1,0.440364183425035,-0.000584185596220227,0.00988819679715779
"558",10,2,"Group-level",0.7,1,0.206456274769983,0.0250491509604553,0.00988819679715779
"559",10,3,"Group-level",0.7,1,0.0377425835046044,0.00975591371116629,0.00988819679715779
"560",10,4,"Group-level",0.7,1,0.00223249474147202,0.000924386574892147,0.00988819679715779
"561",11,0,"Group-level",0.7,1,0.28009943053945,-0.0311472554330871,0.00873662194619554
"562",11,1,"Group-level",0.7,1,0.437874059985341,-0.00425519620393633,0.00873662194619554
"563",11,2,"Group-level",0.7,1,0.230714966361384,0.0234278133411201,0.00873662194619554
"564",11,3,"Group-level",0.7,1,0.048023901049501,0.0107843111637402,0.00873662194619554
"565",11,4,"Group-level",0.7,1,0.0032876420643253,0.00119032713216327,0.00873662194619554
"566",12,0,"Group-level",0.7,1,0.250754882785984,-0.0276146882684551,0.00777690960389043
"567",12,1,"Group-level",0.7,1,0.432112695552204,-0.00714883653772494,0.00777690960389043
"568",12,2,"Group-level",0.7,1,0.253246521605923,0.0216097113253,0.00777690960389043
"569",12,3,"Group-level",0.7,1,0.0592647047215778,0.0116734183229404,0.00777690960389043
"570",12,4,"Group-level",0.7,1,0.00462119533431227,0.00148039515793964,0.00777690960389043
"571",13,0,"Group-level",0.7,1,0.224733070825317,-0.0244932781229945,0.00696475708409478
"572",13,1,"Group-level",0.7,1,0.423794109890363,-0.00938873376870007,0.00696475708409478
